startunikid,endcovenant_id,startlat,startlon,endlat,endlon
kiwi::7080001444990,NORGESGRUPPEN 155,63.40523352,10.40016755,63.4415588,10.4332428
kiwi::7080001444990,NORGESGRUPPEN 156,63.40523352,10.40016755,63.4415588,10.4332428
kiwi::7080001444990,NORGESGRUPPEN 157,63.40523352,10.40016755,63.4415588,10.4332428
kiwi::7080001444990,NORGESGRUPPEN 158,63.40523352,10.40016755,63.4415588,10.4332428
kiwi::7080001444990,NORGESGRUPPEN 159,63.40523352,10.40016755,63.4418882,10.433158
kiwi::7080001444990,NORGESGRUPPEN 160,63.40523352,10.40016755,63.4420734,10.4333526
kiwi::7080001444990,NORGESGRUPPEN 161,63.40523352,10.40016755,63.4422927,10.4336442
kiwi::7080001444990,NORGESGRUPPEN 162,63.40523352,10.40016755,63.4427313,10.4351888
kiwi::7080001444990,NORGESGRUPPEN 163,63.40523352,10.40016755,63.4420869,10.4346639
kiwi::7080001444990,NORGESGRUPPEN 164,63.40523352,10.40016755,63.4422927,10.4336442
kiwi::7080001444990,NORGESGRUPPEN 165,63.40523352,10.40016755,63.4423141,10.435061
kiwi::7080001444990,NORGESGRUPPEN 166,63.40523352,10.40016755,63.4425241,10.4353276
kiwi::7080001444990,NORGESGRUPPEN 167,63.40523352,10.40016755,63.4425619,10.4344463
kiwi::7080001444990,NORGESGRUPPEN 168,63.40523352,10.40016755,63.4426424,10.4350409
kiwi::7080001444990,NORGESGRUPPEN 169,63.40523352,10.40016755,63.4426424,10.4350409
kiwi::7080001444990,NORGESGRUPPEN 170,63.40523352,10.40016755,63.4428069,10.4350533
kiwi::7080001444990,NORGESGRUPPEN 171,63.40523352,10.40016755,63.4428069,10.4350533
kiwi::7080001444990,NORGESGRUPPEN 172,63.40523352,10.40016755,63.4429662,10.4350215
kiwi::7080001444990,NORGESGRUPPEN 173,63.40523352,10.40016755,63.4429848,10.4349362
kiwi::7080001444990,NORGESGRUPPEN 174,63.40523352,10.40016755,63.4430292,10.4347998
kiwi::7080001444990,NORGESGRUPPEN 175,63.40523352,10.40016755,63.4427313,10.4351888
kiwi::7080003530578,NORGESGRUPPEN 123,63.40979094,10.41807446,63.4184121,10.4642727
kiwi::7080003530578,NORGESGRUPPEN 124,63.40979094,10.41807446,63.4181327,10.4634704
kiwi::7080003530578,NORGESGRUPPEN 143,63.40979094,10.41807446,63.4264062,10.4743345
kiwi::7080003530578,NORGESGRUPPEN 144,63.40979094,10.41807446,63.4287952,10.4862058
kiwi::7080003530578,NORGESGRUPPEN 145,63.40979094,10.41807446,63.4300586,10.487626
kiwi::7080003530578,NORGESGRUPPEN 146,63.40979094,10.41807446,63.429258,10.4754801
kiwi::7080003530578,NORGESGRUPPEN 147,63.40979094,10.41807446,63.4206547,10.4840137
kiwi::7080003530578,NORGESGRUPPEN 148,63.40979094,10.41807446,63.4210158,10.4850948
kiwi::7080003530578,NORGESGRUPPEN 149,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 150,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 151,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 152,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 153,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 154,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 155,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 156,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 157,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 158,63.40979094,10.41807446,63.4415588,10.4332428
kiwi::7080003530578,NORGESGRUPPEN 159,63.40979094,10.41807446,63.4418882,10.433158
kiwi::7080003530578,NORGESGRUPPEN 160,63.40979094,10.41807446,63.4420734,10.4333526
kiwi::7080003530578,NORGESGRUPPEN 161,63.40979094,10.41807446,63.4422927,10.4336442
kiwi::7080003530578,NORGESGRUPPEN 162,63.40979094,10.41807446,63.4427313,10.4351888
kiwi::7080003530578,NORGESGRUPPEN 163,63.40979094,10.41807446,63.4420869,10.4346639
kiwi::7080003530578,NORGESGRUPPEN 164,63.40979094,10.41807446,63.4422927,10.4336442
kiwi::7080003530578,NORGESGRUPPEN 165,63.40979094,10.41807446,63.4423141,10.435061
kiwi::7080003530578,NORGESGRUPPEN 166,63.40979094,10.41807446,63.4425241,10.4353276
kiwi::7080003530578,NORGESGRUPPEN 167,63.40979094,10.41807446,63.4425619,10.4344463
kiwi::7080003530578,NORGESGRUPPEN 168,63.40979094,10.41807446,63.4426424,10.4350409
kiwi::7080003530578,NORGESGRUPPEN 169,63.40979094,10.41807446,63.4426424,10.4350409
kiwi::7080003530578,NORGESGRUPPEN 170,63.40979094,10.41807446,63.4428069,10.4350533
kiwi::7080003530578,NORGESGRUPPEN 171,63.40979094,10.41807446,63.4428069,10.4350533
kiwi::7080003530578,NORGESGRUPPEN 172,63.40979094,10.41807446,63.4429662,10.4350215
kiwi::7080003530578,NORGESGRUPPEN 173,63.40979094,10.41807446,63.4429848,10.4349362
kiwi::7080003530578,NORGESGRUPPEN 174,63.40979094,10.41807446,63.4430292,10.4347998
kiwi::7080003530578,NORGESGRUPPEN 175,63.40979094,10.41807446,63.4427313,10.4351888
kiwi::7080003645043,NORGESGRUPPEN 123,63.42411447,10.44256491,63.4184121,10.4642727
kiwi::7080003645043,NORGESGRUPPEN 124,63.42411447,10.44256491,63.4181327,10.4634704
kiwi::7080003645043,NORGESGRUPPEN 144,63.42411447,10.44256491,63.4287952,10.4862058
kiwi::7080003645043,NORGESGRUPPEN 145,63.42411447,10.44256491,63.4300586,10.487626
kiwi::7080003645043,NORGESGRUPPEN 147,63.42411447,10.44256491,63.4206547,10.4840137
kiwi::7080003645043,NORGESGRUPPEN 148,63.42411447,10.44256491,63.4210158,10.4850948
kiwi::7080003645043,NORGESGRUPPEN 149,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 150,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 151,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 152,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 153,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 154,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 155,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 156,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 157,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 158,63.42411447,10.44256491,63.4415588,10.4332428
kiwi::7080003645043,NORGESGRUPPEN 159,63.42411447,10.44256491,63.4418882,10.433158
kiwi::7080003645043,NORGESGRUPPEN 160,63.42411447,10.44256491,63.4420734,10.4333526
kiwi::7080003645043,NORGESGRUPPEN 161,63.42411447,10.44256491,63.4422927,10.4336442
kiwi::7080003645043,NORGESGRUPPEN 162,63.42411447,10.44256491,63.4427313,10.4351888
kiwi::7080003645043,NORGESGRUPPEN 163,63.42411447,10.44256491,63.4420869,10.4346639
kiwi::7080003645043,NORGESGRUPPEN 164,63.42411447,10.44256491,63.4422927,10.4336442
kiwi::7080003645043,NORGESGRUPPEN 165,63.42411447,10.44256491,63.4423141,10.435061
kiwi::7080003645043,NORGESGRUPPEN 166,63.42411447,10.44256491,63.4425241,10.4353276
kiwi::7080003645043,NORGESGRUPPEN 167,63.42411447,10.44256491,63.4425619,10.4344463
kiwi::7080003645043,NORGESGRUPPEN 168,63.42411447,10.44256491,63.4426424,10.4350409
kiwi::7080003645043,NORGESGRUPPEN 169,63.42411447,10.44256491,63.4426424,10.4350409
kiwi::7080003645043,NORGESGRUPPEN 170,63.42411447,10.44256491,63.4428069,10.4350533
kiwi::7080003645043,NORGESGRUPPEN 171,63.42411447,10.44256491,63.4428069,10.4350533
kiwi::7080003645043,NORGESGRUPPEN 172,63.42411447,10.44256491,63.4429662,10.4350215
kiwi::7080003645043,NORGESGRUPPEN 173,63.42411447,10.44256491,63.4429848,10.4349362
kiwi::7080003645043,NORGESGRUPPEN 174,63.42411447,10.44256491,63.4430292,10.4347998
kiwi::7080003645043,NORGESGRUPPEN 175,63.42411447,10.44256491,63.4427313,10.4351888
kiwi::7080004117174,NORGESGRUPPEN 123,63.4422898,10.43363676,63.4184121,10.4642727
kiwi::7080004117174,NORGESGRUPPEN 124,63.4422898,10.43363676,63.4181327,10.4634704
kiwi::7080004117174,NORGESGRUPPEN 143,63.4422898,10.43363676,63.4264062,10.4743345
kiwi::7080004117174,NORGESGRUPPEN 144,63.4422898,10.43363676,63.4287952,10.4862058
kiwi::7080004117174,NORGESGRUPPEN 145,63.4422898,10.43363676,63.4300586,10.487626
kiwi::7080004117174,NORGESGRUPPEN 146,63.4422898,10.43363676,63.429258,10.4754801
kiwi::7080004117174,NORGESGRUPPEN 147,63.4422898,10.43363676,63.4206547,10.4840137
kiwi::7080004117174,NORGESGRUPPEN 148,63.4422898,10.43363676,63.4210158,10.4850948
meny::7080001150426,NORGESGRUPPEN 123,63.43519958,10.41098979,63.4184121,10.4642727
meny::7080001150426,NORGESGRUPPEN 124,63.43519958,10.41098979,63.4181327,10.4634704
meny::7080001150426,NORGESGRUPPEN 143,63.43519958,10.41098979,63.4264062,10.4743345
meny::7080001150426,NORGESGRUPPEN 144,63.43519958,10.41098979,63.4287952,10.4862058
meny::7080001150426,NORGESGRUPPEN 145,63.43519958,10.41098979,63.4300586,10.487626
meny::7080001150426,NORGESGRUPPEN 146,63.43519958,10.41098979,63.429258,10.4754801
meny::7080001150426,NORGESGRUPPEN 147,63.43519958,10.41098979,63.4206547,10.4840137
meny::7080001150426,NORGESGRUPPEN 148,63.43519958,10.41098979,63.4210158,10.4850948
meny::7080001150426,NORGESGRUPPEN 149,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 150,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 151,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 152,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 153,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 154,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 155,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 156,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 157,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 158,63.43519958,10.41098979,63.4415588,10.4332428
meny::7080001150426,NORGESGRUPPEN 159,63.43519958,10.41098979,63.4418882,10.433158
meny::7080001150426,NORGESGRUPPEN 160,63.43519958,10.41098979,63.4420734,10.4333526
meny::7080001150426,NORGESGRUPPEN 161,63.43519958,10.41098979,63.4422927,10.4336442
meny::7080001150426,NORGESGRUPPEN 162,63.43519958,10.41098979,63.4427313,10.4351888
meny::7080001150426,NORGESGRUPPEN 163,63.43519958,10.41098979,63.4420869,10.4346639
meny::7080001150426,NORGESGRUPPEN 164,63.43519958,10.41098979,63.4422927,10.4336442
meny::7080001150426,NORGESGRUPPEN 165,63.43519958,10.41098979,63.4423141,10.435061
meny::7080001150426,NORGESGRUPPEN 166,63.43519958,10.41098979,63.4425241,10.4353276
meny::7080001150426,NORGESGRUPPEN 167,63.43519958,10.41098979,63.4425619,10.4344463
meny::7080001150426,NORGESGRUPPEN 168,63.43519958,10.41098979,63.4426424,10.4350409
meny::7080001150426,NORGESGRUPPEN 169,63.43519958,10.41098979,63.4426424,10.4350409
meny::7080001150426,NORGESGRUPPEN 170,63.43519958,10.41098979,63.4428069,10.4350533
meny::7080001150426,NORGESGRUPPEN 171,63.43519958,10.41098979,63.4428069,10.4350533
meny::7080001150426,NORGESGRUPPEN 172,63.43519958,10.41098979,63.4429662,10.4350215
meny::7080001150426,NORGESGRUPPEN 173,63.43519958,10.41098979,63.4429848,10.4349362
meny::7080001150426,NORGESGRUPPEN 174,63.43519958,10.41098979,63.4430292,10.4347998
meny::7080001150426,NORGESGRUPPEN 175,63.43519958,10.41098979,63.4427313,10.4351888
meny::7080001157067,NORGESGRUPPEN 123,63.43928902,10.46071086,63.4184121,10.4642727
meny::7080001157067,NORGESGRUPPEN 124,63.43928902,10.46071086,63.4181327,10.4634704
meny::7080001157067,NORGESGRUPPEN 143,63.43928902,10.46071086,63.4264062,10.4743345
meny::7080001157067,NORGESGRUPPEN 144,63.43928902,10.46071086,63.4287952,10.4862058
meny::7080001157067,NORGESGRUPPEN 145,63.43928902,10.46071086,63.4300586,10.487626
meny::7080001157067,NORGESGRUPPEN 146,63.43928902,10.46071086,63.429258,10.4754801
meny::7080001157067,NORGESGRUPPEN 147,63.43928902,10.46071086,63.4206547,10.4840137
meny::7080001157067,NORGESGRUPPEN 148,63.43928902,10.46071086,63.4210158,10.4850948
meny::7080001157067,NORGESGRUPPEN 149,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 150,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 151,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 152,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 153,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 154,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 155,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 156,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 157,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 158,63.43928902,10.46071086,63.4415588,10.4332428
meny::7080001157067,NORGESGRUPPEN 159,63.43928902,10.46071086,63.4418882,10.433158
meny::7080001157067,NORGESGRUPPEN 160,63.43928902,10.46071086,63.4420734,10.4333526
meny::7080001157067,NORGESGRUPPEN 161,63.43928902,10.46071086,63.4422927,10.4336442
meny::7080001157067,NORGESGRUPPEN 162,63.43928902,10.46071086,63.4427313,10.4351888
meny::7080001157067,NORGESGRUPPEN 163,63.43928902,10.46071086,63.4420869,10.4346639
meny::7080001157067,NORGESGRUPPEN 164,63.43928902,10.46071086,63.4422927,10.4336442
meny::7080001157067,NORGESGRUPPEN 165,63.43928902,10.46071086,63.4423141,10.435061
meny::7080001157067,NORGESGRUPPEN 166,63.43928902,10.46071086,63.4425241,10.4353276
meny::7080001157067,NORGESGRUPPEN 167,63.43928902,10.46071086,63.4425619,10.4344463
meny::7080001157067,NORGESGRUPPEN 168,63.43928902,10.46071086,63.4426424,10.4350409
meny::7080001157067,NORGESGRUPPEN 169,63.43928902,10.46071086,63.4426424,10.4350409
meny::7080001157067,NORGESGRUPPEN 170,63.43928902,10.46071086,63.4428069,10.4350533
meny::7080001157067,NORGESGRUPPEN 171,63.43928902,10.46071086,63.4428069,10.4350533
meny::7080001157067,NORGESGRUPPEN 172,63.43928902,10.46071086,63.4429662,10.4350215
meny::7080001157067,NORGESGRUPPEN 173,63.43928902,10.46071086,63.4429848,10.4349362
meny::7080001157067,NORGESGRUPPEN 174,63.43928902,10.46071086,63.4430292,10.4347998
meny::7080001157067,NORGESGRUPPEN 175,63.43928902,10.46071086,63.4427313,10.4351888
meny::7080001209629,NORGESGRUPPEN 39,63.35818389,10.37488974,63.2975738,10.4804456
meny::7080001209629,NORGESGRUPPEN 40,63.35818389,10.37488974,63.297599,10.4803358
meny::7080001209629,NORGESGRUPPEN 41,63.35818389,10.37488974,63.2976716,10.4803727
meny::7080001209629,NORGESGRUPPEN 123,63.35818389,10.37488974,63.4184121,10.4642727
meny::7080001209629,NORGESGRUPPEN 124,63.35818389,10.37488974,63.4181327,10.4634704
meny::7080001209629,NORGESGRUPPEN 143,63.35818389,10.37488974,63.4264062,10.4743345
meny::7080001209629,NORGESGRUPPEN 147,63.35818389,10.37488974,63.4206547,10.4840137
meny::7080001209629,NORGESGRUPPEN 148,63.35818389,10.37488974,63.4210158,10.4850948
meny::7080001271947,NORGESGRUPPEN 143,63.40958924,10.44321792,63.4264062,10.4743345
meny::7080001271947,NORGESGRUPPEN 144,63.40958924,10.44321792,63.4287952,10.4862058
meny::7080001271947,NORGESGRUPPEN 145,63.40958924,10.44321792,63.4300586,10.487626
meny::7080001271947,NORGESGRUPPEN 146,63.40958924,10.44321792,63.429258,10.4754801
meny::7080001271947,NORGESGRUPPEN 147,63.40958924,10.44321792,63.4206547,10.4840137
meny::7080001271947,NORGESGRUPPEN 148,63.40958924,10.44321792,63.4210158,10.4850948
meny::7080001271947,NORGESGRUPPEN 149,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 150,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 151,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 152,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 153,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 154,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 155,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 156,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 157,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 158,63.40958924,10.44321792,63.4415588,10.4332428
meny::7080001271947,NORGESGRUPPEN 159,63.40958924,10.44321792,63.4418882,10.433158
meny::7080001271947,NORGESGRUPPEN 160,63.40958924,10.44321792,63.4420734,10.4333526
meny::7080001271947,NORGESGRUPPEN 161,63.40958924,10.44321792,63.4422927,10.4336442
meny::7080001271947,NORGESGRUPPEN 162,63.40958924,10.44321792,63.4427313,10.4351888
meny::7080001271947,NORGESGRUPPEN 163,63.40958924,10.44321792,63.4420869,10.4346639
meny::7080001271947,NORGESGRUPPEN 164,63.40958924,10.44321792,63.4422927,10.4336442
meny::7080001271947,NORGESGRUPPEN 165,63.40958924,10.44321792,63.4423141,10.435061
meny::7080001271947,NORGESGRUPPEN 166,63.40958924,10.44321792,63.4425241,10.4353276
meny::7080001271947,NORGESGRUPPEN 167,63.40958924,10.44321792,63.4425619,10.4344463
meny::7080001271947,NORGESGRUPPEN 168,63.40958924,10.44321792,63.4426424,10.4350409
meny::7080001271947,NORGESGRUPPEN 169,63.40958924,10.44321792,63.4426424,10.4350409
meny::7080001271947,NORGESGRUPPEN 170,63.40958924,10.44321792,63.4428069,10.4350533
meny::7080001271947,NORGESGRUPPEN 171,63.40958924,10.44321792,63.4428069,10.4350533
meny::7080001271947,NORGESGRUPPEN 172,63.40958924,10.44321792,63.4429662,10.4350215
meny::7080001271947,NORGESGRUPPEN 173,63.40958924,10.44321792,63.4429848,10.4349362
meny::7080001271947,NORGESGRUPPEN 174,63.40958924,10.44321792,63.4430292,10.4347998
meny::7080001271947,NORGESGRUPPEN 175,63.40958924,10.44321792,63.4427313,10.4351888
meny::7080001400682,NORGESGRUPPEN 123,63.41739656,10.35396568,63.4184121,10.4642727
meny::7080001400682,NORGESGRUPPEN 124,63.41739656,10.35396568,63.4181327,10.4634704
meny::7080001400682,NORGESGRUPPEN 143,63.41739656,10.35396568,63.4264062,10.4743345
meny::7080001400682,NORGESGRUPPEN 144,63.41739656,10.35396568,63.4287952,10.4862058
meny::7080001400682,NORGESGRUPPEN 145,63.41739656,10.35396568,63.4300586,10.487626
meny::7080001400682,NORGESGRUPPEN 146,63.41739656,10.35396568,63.429258,10.4754801
meny::7080001400682,NORGESGRUPPEN 147,63.41739656,10.35396568,63.4206547,10.4840137
meny::7080001400682,NORGESGRUPPEN 148,63.41739656,10.35396568,63.4210158,10.4850948
meny::7080001400682,NORGESGRUPPEN 149,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 150,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 151,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 152,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 153,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 154,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 155,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 156,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 157,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 158,63.41739656,10.35396568,63.4415588,10.4332428
meny::7080001400682,NORGESGRUPPEN 159,63.41739656,10.35396568,63.4418882,10.433158
meny::7080001400682,NORGESGRUPPEN 160,63.41739656,10.35396568,63.4420734,10.4333526
meny::7080001400682,NORGESGRUPPEN 161,63.41739656,10.35396568,63.4422927,10.4336442
meny::7080001400682,NORGESGRUPPEN 162,63.41739656,10.35396568,63.4427313,10.4351888
meny::7080001400682,NORGESGRUPPEN 163,63.41739656,10.35396568,63.4420869,10.4346639
meny::7080001400682,NORGESGRUPPEN 164,63.41739656,10.35396568,63.4422927,10.4336442
meny::7080001400682,NORGESGRUPPEN 165,63.41739656,10.35396568,63.4423141,10.435061
meny::7080001400682,NORGESGRUPPEN 166,63.41739656,10.35396568,63.4425241,10.4353276
meny::7080001400682,NORGESGRUPPEN 167,63.41739656,10.35396568,63.4425619,10.4344463
meny::7080001400682,NORGESGRUPPEN 168,63.41739656,10.35396568,63.4426424,10.4350409
meny::7080001400682,NORGESGRUPPEN 169,63.41739656,10.35396568,63.4426424,10.4350409
meny::7080001400682,NORGESGRUPPEN 170,63.41739656,10.35396568,63.4428069,10.4350533
meny::7080001400682,NORGESGRUPPEN 171,63.41739656,10.35396568,63.4428069,10.4350533
meny::7080001400682,NORGESGRUPPEN 172,63.41739656,10.35396568,63.4429662,10.4350215
meny::7080001400682,NORGESGRUPPEN 173,63.41739656,10.35396568,63.4429848,10.4349362
meny::7080001400682,NORGESGRUPPEN 174,63.41739656,10.35396568,63.4430292,10.4347998
meny::7080001400682,NORGESGRUPPEN 175,63.41739656,10.35396568,63.4427313,10.4351888
nærbutikken::7080001394981,NORGESGRUPPEN 80,63.69492235,11.0450293,63.5880242,10.7430425
nærbutikken::7080001394981,NORGESGRUPPEN 81,63.69492235,11.0450293,63.5970116,10.9699953
nærbutikken::7080001394981,NORGESGRUPPEN 82,63.69492235,11.0450293,63.5970116,10.9699953
nærbutikken::7080001394981,NORGESGRUPPEN 83,63.69492235,11.0450293,63.5970116,10.9699953
nærbutikken::7080001394981,NORGESGRUPPEN 84,63.69492235,11.0450293,63.5970116,10.9699953
nærbutikken::7080001394981,NORGESGRUPPEN 85,63.69492235,11.0450293,63.5970116,10.9699953
nærbutikken::7080001398576,NORGESGRUPPEN 123,63.43028572,10.40884624,63.4184121,10.4642727
nærbutikken::7080001398576,NORGESGRUPPEN 124,63.43028572,10.40884624,63.4181327,10.4634704
nærbutikken::7080001398576,NORGESGRUPPEN 143,63.43028572,10.40884624,63.4264062,10.4743345
nærbutikken::7080001398576,NORGESGRUPPEN 144,63.43028572,10.40884624,63.4287952,10.4862058
nærbutikken::7080001398576,NORGESGRUPPEN 145,63.43028572,10.40884624,63.4300586,10.487626
nærbutikken::7080001398576,NORGESGRUPPEN 146,63.43028572,10.40884624,63.429258,10.4754801
nærbutikken::7080001398576,NORGESGRUPPEN 147,63.43028572,10.40884624,63.4206547,10.4840137
nærbutikken::7080001398576,NORGESGRUPPEN 148,63.43028572,10.40884624,63.4210158,10.4850948
nærbutikken::7080001398576,NORGESGRUPPEN 149,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 150,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 151,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 152,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 153,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 154,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 155,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 156,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 157,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 158,63.43028572,10.40884624,63.4415588,10.4332428
nærbutikken::7080001398576,NORGESGRUPPEN 159,63.43028572,10.40884624,63.4418882,10.433158
nærbutikken::7080001398576,NORGESGRUPPEN 160,63.43028572,10.40884624,63.4420734,10.4333526
nærbutikken::7080001398576,NORGESGRUPPEN 161,63.43028572,10.40884624,63.4422927,10.4336442
nærbutikken::7080001398576,NORGESGRUPPEN 162,63.43028572,10.40884624,63.4427313,10.4351888
nærbutikken::7080001398576,NORGESGRUPPEN 163,63.43028572,10.40884624,63.4420869,10.4346639
nærbutikken::7080001398576,NORGESGRUPPEN 164,63.43028572,10.40884624,63.4422927,10.4336442
nærbutikken::7080001398576,NORGESGRUPPEN 165,63.43028572,10.40884624,63.4423141,10.435061
nærbutikken::7080001398576,NORGESGRUPPEN 166,63.43028572,10.40884624,63.4425241,10.4353276
nærbutikken::7080001398576,NORGESGRUPPEN 167,63.43028572,10.40884624,63.4425619,10.4344463
nærbutikken::7080001398576,NORGESGRUPPEN 168,63.43028572,10.40884624,63.4426424,10.4350409
nærbutikken::7080001398576,NORGESGRUPPEN 169,63.43028572,10.40884624,63.4426424,10.4350409
nærbutikken::7080001398576,NORGESGRUPPEN 170,63.43028572,10.40884624,63.4428069,10.4350533
nærbutikken::7080001398576,NORGESGRUPPEN 171,63.43028572,10.40884624,63.4428069,10.4350533
nærbutikken::7080001398576,NORGESGRUPPEN 172,63.43028572,10.40884624,63.4429662,10.4350215
nærbutikken::7080001398576,NORGESGRUPPEN 173,63.43028572,10.40884624,63.4429848,10.4349362
nærbutikken::7080001398576,NORGESGRUPPEN 174,63.43028572,10.40884624,63.4430292,10.4347998
nærbutikken::7080001398576,NORGESGRUPPEN 175,63.43028572,10.40884624,63.4427313,10.4351888
rema::1075328,REMA 1,63.38730245,10.40831007,63.4111982,10.4357379
rema::1380161,REMA 1,63.43642077,10.62609801,63.4111982,10.4357379
rema::1402498,REMA 1,63.42973614,10.3940779,63.4111982,10.4357379
rema::1437867,REMA 1,63.37254704,10.34430919,63.4111982,10.4357379
rema::1483519,REMA 1,63.43174023,10.39237011,63.4111982,10.4357379
rema::1497194,REMA 1,63.36663052,10.34542896,63.4111982,10.4357379
rema::1504816,REMA 1,63.41167704,10.46453332,63.4111982,10.4357379
rema::1540002,REMA 1,63.43132574,10.40657134,63.4111982,10.4357379
