objtype;Navn;egenskapsId;navn;viktighet
826;TEN-T veg;10946;CEDR Strekningskode;PÅKREVD_IKKE_ABSOLUTT
826;TEN-T veg;10947;CEDR Vegtype;OPSJONELL
826;TEN-T veg;10948;CEDR ITS-nivå;OPSJONELL
826;TEN-T veg;10949;Etableringsår;OPSJONELL
828;Rist;221891;Assosierte Kommentar;IKKE_SATT
828;Rist;221892;Assosierte Dokumentasjon;IKKE_SATT
828;Rist;9389;Beskrivelse;OPSJONELL
828;Rist;9387;Areal;PÅKREVD_IKKE_ABSOLUTT
828;Rist;9388;Materialtype;PÅKREVD_IKKE_ABSOLUTT
828;Rist;10349;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
828;Rist;11218;Prosjektreferanse;BETINGET
828;Rist;12417;ProsjektInternObjekt_ID;BETINGET
828;Rist;11986;Eier;BETINGET
828;Rist;12015;Vedlikeholdsansvarlig;BETINGET
828;Rist;11203;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
829;Tilstand/skade, trær;11266;Kontrolldato;PÅKREVD_IKKE_ABSOLUTT
829;Tilstand/skade, trær;11267;Kontrollør;OPSJONELL
829;Tilstand/skade, trær;11251;Vitalitet;PÅKREVD_IKKE_ABSOLUTT
829;Tilstand/skade, trær;11252;Skadevurdering;PÅKREVD_IKKE_ABSOLUTT
829;Tilstand/skade, trær;11253;Trafikksikkerhetsrisiko;OPSJONELL
829;Tilstand/skade, trær;11254;Krone, primær skade;OPSJONELL
829;Tilstand/skade, trær;11255;Krone, andre skader;OPSJONELL
829;Tilstand/skade, trær;11256;Stamme, primær skade;OPSJONELL
829;Tilstand/skade, trær;11257;Stamme, andre skader;OPSJONELL
829;Tilstand/skade, trær;11258;Rotsystem, primær skade;OPSJONELL
829;Tilstand/skade, trær;11259;Rotsystem, andre skader;OPSJONELL
829;Tilstand/skade, trær;11260;Forandring i treets omgivelser;OPSJONELL
829;Tilstand/skade, trær;11261;Merknader;OPSJONELL
829;Tilstand/skade, trær;11262;Tiltak, primært;OPSJONELL
829;Tilstand/skade, trær;11263;Tiltak, andre;OPSJONELL
829;Tilstand/skade, trær;11273;Neste kontroll;OPSJONELL
829;Tilstand/skade, trær;11264;Geometri, punkt;OPSJONELL
831;Vegdekkeklasse;9421;Vegdekkeklasse;PÅKREVD_ABSOLUTT
833;Forbikjøringsstrekning;221896;Assosierte Kommentar;IKKE_SATT
833;Forbikjøringsstrekning;221897;Assosierte Dokumentasjon;IKKE_SATT
833;Forbikjøringsstrekning;9423;Navn;IKKE_SATT
833;Forbikjøringsstrekning;9424;Beskrivelse;IKKE_SATT
834;Tilstand/skade, bergskjæring;221950;Assosierte Kommentar;IKKE_SATT
834;Tilstand/skade, bergskjæring;221951;Assosierte Dokumentasjon;IKKE_SATT
834;Tilstand/skade, bergskjæring;9441;Observert nedfall;PÅKREVD_IKKE_ABSOLUTT
834;Tilstand/skade, bergskjæring;9445;Fare for nedfall;PÅKREVD_IKKE_ABSOLUTT
834;Tilstand/skade, bergskjæring;9442;Vann i skjæring;PÅKREVD_IKKE_ABSOLUTT
834;Tilstand/skade, bergskjæring;9444;Tilstand;PÅKREVD_IKKE_ABSOLUTT
834;Tilstand/skade, bergskjæring;9465;Tiltak når;OPSJONELL
834;Tilstand/skade, bergskjæring;9463;Dato kontrollert;PÅKREVD_IKKE_ABSOLUTT
834;Tilstand/skade, bergskjæring;9464;Kontrollert av;OPSJONELL
834;Tilstand/skade, bergskjæring;9443;Tilleggsinformasjon;OPSJONELL
834;Tilstand/skade, bergskjæring;9542;Geometri, linje;OPSJONELL
835;Gangadkomst;221947;Assosierte Kommentar;IKKE_SATT
835;Gangadkomst;221948;Assosierte Dokumentasjon;IKKE_SATT
835;Gangadkomst;9457;Adkomst fra til;PÅKREVD_ABSOLUTT
835;Gangadkomst;9887;Minstebredde;PÅKREVD_IKKE_ABSOLUTT
835;Gangadkomst;9886;Dekkekvalitet;PÅKREVD_IKKE_ABSOLUTT
835;Gangadkomst;10730;Belysning;OPSJONELL
835;Gangadkomst;9888;Punkthinder;PÅKREVD_IKKE_ABSOLUTT
835;Gangadkomst;9458;Nivåforskjell;PÅKREVD_IKKE_ABSOLUTT
835;Gangadkomst;9459;Stigning;PÅKREVD_IKKE_ABSOLUTT
835;Gangadkomst;10686;Belegning;OPSJONELL
835;Gangadkomst;9461;Merknad;OPSJONELL
835;Gangadkomst;10299;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
835;Gangadkomst;9462;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
836;Vegoppmerking, forsterket;9500;Type;PÅKREVD_ABSOLUTT
836;Vegoppmerking, forsterket;9502;Fresemetode;OPSJONELL
836;Vegoppmerking, forsterket;9504;Bredde;PÅKREVD_IKKE_ABSOLUTT
836;Vegoppmerking, forsterket;9501;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
836;Vegoppmerking, forsterket;13044;Vedtaksnummer;OPSJONELL
836;Vegoppmerking, forsterket;10411;Tilleggsinformasjon;OPSJONELL
836;Vegoppmerking, forsterket;13070;Arkivnummer;OPSJONELL
836;Vegoppmerking, forsterket;11159;Prosjektreferanse;BETINGET
836;Vegoppmerking, forsterket;12418;ProsjektInternObjekt_ID;BETINGET
836;Vegoppmerking, forsterket;10258;Geometri, linje;BETINGET
837;Belegning;221966;Assosierte Kommentar;IKKE_SATT
837;Belegning;221967;Assosierte Dokumentasjon;IKKE_SATT
837;Belegning;12965;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
837;Belegning;9510;Type;PÅKREVD_IKKE_ABSOLUTT
837;Belegning;9509;Areal;PÅKREVD_IKKE_ABSOLUTT
837;Belegning;9515;Tykkelse;OPSJONELL
837;Belegning;9512;Eier;BETINGET
837;Belegning;9513;Vedlikeholdsansvarlig;BETINGET
837;Belegning;12967;Produsent;OPSJONELL
837;Belegning;12966;Produktnavn;OPSJONELL
837;Belegning;12944;Tilleggsinformasjon;OPSJONELL
837;Belegning;12964;Prosjektreferanse;BETINGET
837;Belegning;9514;Geometri, flate;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;9537;Dekkebredde;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;9538;Dekkebredde, min;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;9536;Dekkebredde, maks;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;10248;Dekkebredde, median;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;10249;Dekkebredde, normal;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;9797;Vegbredde;OPSJONELL
838;Vegbredde, beregnet;9798;Vegbredde, min;OPSJONELL
838;Vegbredde, beregnet;9796;Vegbredde, maks;OPSJONELL
838;Vegbredde, beregnet;9800;Kjørebanebredde;OPSJONELL
838;Vegbredde, beregnet;9801;Kjørebanebredde, min;OPSJONELL
838;Vegbredde, beregnet;9799;Kjørebanebredde, maks;OPSJONELL
838;Vegbredde, beregnet;9534;Grunnlag;PÅKREVD_IKKE_ABSOLUTT
838;Vegbredde, beregnet;9535;Datafangstmetode FKB grunnlagsdata;BETINGET
838;Vegbredde, beregnet;9533;Dato grunnlagsdata;BETINGET
838;Vegbredde, beregnet;9539;Nøyaktighet grunnlagsdata;BETINGET
838;Vegbredde, beregnet;12581;Skulderbredde total, høyre;OPSJONELL
838;Vegbredde, beregnet;12580;Skulderbredde total, venstre;OPSJONELL
838;Vegbredde, beregnet;12578;Skulderbredde asfalt, venstre;OPSJONELL
838;Vegbredde, beregnet;12579;Skulderbredde asfalt, høyre;OPSJONELL
838;Vegbredde, beregnet;9540;Beregningsinfo;OPSJONELL
838;Vegbredde, beregnet;12577;Geometri, hjelpelinje;OPSJONELL
843;Kabelgrøft;221972;Assosierte Dokumentasjon;IKKE_SATT
843;Kabelgrøft;221973;Assosierte Kommentar;IKKE_SATT
843;Kabelgrøft;222031;Assosierte Kabel;IKKE_SATT
843;Kabelgrøft;222049;Assosierte Trekkerør/kanal;IKKE_SATT
843;Kabelgrøft;12182;Spenningsnivå;PÅKREVD_IKKE_ABSOLUTT
843;Kabelgrøft;13073;Bredde;PÅKREVD_IKKE_ABSOLUTT
843;Kabelgrøft;9577;Dybde;PÅKREVD_IKKE_ABSOLUTT
843;Kabelgrøft;9576;Grunnforhold;OPSJONELL
843;Kabelgrøft;10314;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
843;Kabelgrøft;10878;Tilleggsinformasjon;OPSJONELL
843;Kabelgrøft;11160;Prosjektreferanse;BETINGET
843;Kabelgrøft;12419;ProsjektInternObjekt_ID;BETINGET
843;Kabelgrøft;12453;Relevant for Ekomportalen;OPSJONELL
843;Kabelgrøft;10879;Eier;PÅKREVD_IKKE_ABSOLUTT
843;Kabelgrøft;10979;Vedlikeholdsansvarlig;BETINGET
843;Kabelgrøft;9578;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
844;Nedføringsrenne;221974;Assosierte Dokumentasjon;IKKE_SATT
844;Nedføringsrenne;221975;Assosierte Kommentar;IKKE_SATT
844;Nedføringsrenne;221976;Assosierte Tilstand/skade, punkt;IKKE_SATT
844;Nedføringsrenne;9584;Utforming;PÅKREVD_IKKE_ABSOLUTT
844;Nedføringsrenne;9579;Materiale;PÅKREVD_IKKE_ABSOLUTT
844;Nedføringsrenne;9585;Lengde;PÅKREVD_IKKE_ABSOLUTT
844;Nedføringsrenne;9582;Dybde;BETINGET
844;Nedføringsrenne;9580;Bredde, topp;OPSJONELL
844;Nedføringsrenne;9581;Bredde, bunn;OPSJONELL
844;Nedføringsrenne;10330;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
844;Nedføringsrenne;11643;Tilleggsinformasjon;OPSJONELL
844;Nedføringsrenne;11987;Eier;BETINGET
844;Nedføringsrenne;9586;Vedlikeholdsansvarlig;BETINGET
844;Nedføringsrenne;9593;Geometri, punkt;OPSJONELL
844;Nedføringsrenne;9583;Geometri, linje;BETINGET
845;Fanggjerde;221977;Assosierte Dokumentasjon;IKKE_SATT
845;Fanggjerde;221978;Assosierte Kommentar;IKKE_SATT
845;Fanggjerde;221998;Assosierte Tilstand/skade, strekning;IKKE_SATT
845;Fanggjerde;9597;Lengde;BETINGET
845;Fanggjerde;9598;Høyde;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9599;Styrke;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9600;Gjennomsnittlig avstand fra veg;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9601;Helningsvinkel gjerde;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9602;Adkomst;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9606;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9642;Produsent;PÅKREVD_IKKE_ABSOLUTT
845;Fanggjerde;9876;Tilleggsinformasjon;OPSJONELL
845;Fanggjerde;11161;Prosjektreferanse;BETINGET
845;Fanggjerde;12420;ProsjektInternObjekt_ID;BETINGET
845;Fanggjerde;9643;Eier;BETINGET
845;Fanggjerde;9644;Vedlikeholdsansvarlig;BETINGET
845;Fanggjerde;9604;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;221986;Assosierte Dokumentasjon;IKKE_SATT
846;Bremsekjegler, snøskred;221987;Assosierte Kommentar;IKKE_SATT
846;Bremsekjegler, snøskred;222002;Assosierte Tilstand/skade, strekning;IKKE_SATT
846;Bremsekjegler, snøskred;9614;Kjegleform;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9621;Materialtype støtside;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9615;Antall kjegler;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9616;Antall rader;BETINGET
846;Bremsekjegler, snøskred;9617;Lengde bunn kjegle;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9618;Høyde støtside kjegle;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9619;Helning støtside kjegle;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9620;Adkomst;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9622;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
846;Bremsekjegler, snøskred;9873;Tilleggsinformasjon;OPSJONELL
846;Bremsekjegler, snøskred;11162;Prosjektreferanse;BETINGET
846;Bremsekjegler, snøskred;12421;ProsjektInternObjekt_ID;BETINGET
846;Bremsekjegler, snøskred;9645;Eier;BETINGET
846;Bremsekjegler, snøskred;9646;Vedlikeholdsansvarlig;BETINGET
846;Bremsekjegler, snøskred;9623;Utgår_Geometri, linje;HISTORISK
846;Bremsekjegler, snøskred;9624;Geometri, flate;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;221988;Assosierte Dokumentasjon;IKKE_SATT
848;Snøskjerm;221989;Assosierte Kommentar;IKKE_SATT
848;Snøskjerm;221999;Assosierte Tilstand/skade, strekning;IKKE_SATT
848;Snøskjerm;222151;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
848;Snøskjerm;9627;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9628;Lengde;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9629;Høyde over terreng;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9632;Bakkeklaring;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9630;Gjennomsnittlig avstand til veg;OPSJONELL
848;Snøskjerm;9631;Skjermtetthet;OPSJONELL
848;Snøskjerm;9633;Byggemateriale;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9634;Adkomst;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9640;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
848;Snøskjerm;9871;Tilleggsinformasjon;OPSJONELL
848;Snøskjerm;11163;Prosjektreferanse;BETINGET
848;Snøskjerm;12422;ProsjektInternObjekt_ID;BETINGET
848;Snøskjerm;10856;FKB_ID;OPSJONELL
848;Snøskjerm;9638;Eier;BETINGET
848;Snøskjerm;9639;Vedlikeholdsansvarlig;BETINGET
848;Snøskjerm;9641;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
849;Skred, varsling/overvåkning;221990;Assosierte Dokumentasjon;IKKE_SATT
849;Skred, varsling/overvåkning;221991;Assosierte Kommentar;IKKE_SATT
849;Skred, varsling/overvåkning;222003;Assosierte Tilstand/skade, strekning;IKKE_SATT
849;Skred, varsling/overvåkning;222168;Assosierte Skredteknisk objekt;IKKE_SATT
849;Skred, varsling/overvåkning;9647;Type naturfare;PÅKREVD_IKKE_ABSOLUTT
849;Skred, varsling/overvåkning;9648;Overvåkningstype;PÅKREVD_IKKE_ABSOLUTT
849;Skred, varsling/overvåkning;9650;Stengning av veg;PÅKREVD_IKKE_ABSOLUTT
849;Skred, varsling/overvåkning;9875;Tilleggsinformasjon;OPSJONELL
849;Skred, varsling/overvåkning;11164;Prosjektreferanse;BETINGET
849;Skred, varsling/overvåkning;12423;ProsjektInternObjekt_ID;BETINGET
849;Skred, varsling/overvåkning;11988;Eier;BETINGET
849;Skred, varsling/overvåkning;12016;Vedlikeholdsansvarlig;BETINGET
849;Skred, varsling/overvåkning;9652;Utgår_Geometri, linje;HISTORISK
849;Skred, varsling/overvåkning;9651;Geometri, flate;PÅKREVD_IKKE_ABSOLUTT
850;Støtteforbygning, snø;221992;Assosierte Dokumentasjon;IKKE_SATT
850;Støtteforbygning, snø;221993;Assosierte Kommentar;IKKE_SATT
850;Støtteforbygning, snø;222001;Assosierte Tilstand/skade, strekning;IKKE_SATT
850;Støtteforbygning, snø;9653;Type;PÅKREVD_ABSOLUTT
850;Støtteforbygning, snø;9657;Høyde sikringselement;PÅKREVD_IKKE_ABSOLUTT
850;Støtteforbygning, snø;9658;Adkomst;PÅKREVD_IKKE_ABSOLUTT
850;Støtteforbygning, snø;9659;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
850;Støtteforbygning, snø;9872;Tilleggsinformasjon;OPSJONELL
850;Støtteforbygning, snø;11165;Prosjektreferanse;BETINGET
850;Støtteforbygning, snø;12424;ProsjektInternObjekt_ID;BETINGET
850;Støtteforbygning, snø;9660;Eier;BETINGET
850;Støtteforbygning, snø;9661;Vedlikeholdsansvarlig;BETINGET
850;Støtteforbygning, snø;9663;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
850;Støtteforbygning, snø;9662;Utgår_Geometri, flate;HISTORISK
850;Støtteforbygning, snø;9654;Utgår_Totalt antall;HISTORISK
850;Støtteforbygning, snø;9655;Utgår_Antall rader;HISTORISK
850;Støtteforbygning, snø;9656;Utgår_Sikra areal;HISTORISK
851;Skredutløsningstiltak;221995;Assosierte Dokumentasjon;IKKE_SATT
851;Skredutløsningstiltak;221996;Assosierte Kommentar;IKKE_SATT
851;Skredutløsningstiltak;222000;Assosierte Tilstand/skade, strekning;IKKE_SATT
851;Skredutløsningstiltak;222169;Assosierte Skredteknisk objekt;IKKE_SATT
851;Skredutløsningstiltak;9664;Type;PÅKREVD_ABSOLUTT
851;Skredutløsningstiltak;9665;Antall enheter;BETINGET
851;Skredutløsningstiltak;9667;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
851;Skredutløsningstiltak;9870;Tilleggsinformasjon;OPSJONELL
851;Skredutløsningstiltak;11166;Prosjektreferanse;BETINGET
851;Skredutløsningstiltak;12425;ProsjektInternObjekt_ID;BETINGET
851;Skredutløsningstiltak;9668;Eier;BETINGET
851;Skredutløsningstiltak;9669;Vedlikeholdsansvarlig;BETINGET
851;Skredutløsningstiltak;9670;Geometri, flate;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;221982;Assosierte Dokumentasjon;IKKE_SATT
852;Trekkerør/kanal;221983;Assosierte Kommentar;IKKE_SATT
852;Trekkerør/kanal;222156;Assosierte Tilstand/skade, strekning;IKKE_SATT
852;Trekkerør/kanal;9727;Type;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9710;Antall løp;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9725;Plassering;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9713;Diameter, indre;OPSJONELL
852;Trekkerør/kanal;9714;Diameter, ytre;BETINGET
852;Trekkerør/kanal;9712;Bredde, ytre;BETINGET
852;Trekkerør/kanal;9722;Høyde, ytre;BETINGET
852;Trekkerør/kanal;9842;Lengde;BETINGET
852;Trekkerør/kanal;9724;Materiale;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9720;Farge;OPSJONELL
852;Trekkerør/kanal;9723;Ledig plass;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;11521;Utleid til;OPSJONELL
852;Trekkerør/kanal;11522;Utleid til, Navn;OPSJONELL
852;Trekkerør/kanal;9716;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9715;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9719;Produsent;OPSJONELL
852;Trekkerør/kanal;9726;Produktnavn;OPSJONELL
852;Trekkerør/kanal;9882;Tilleggsinformasjon;OPSJONELL
852;Trekkerør/kanal;9711;Arkivnummer;BETINGET
852;Trekkerør/kanal;11700;Arkivreferanse;OPSJONELL
852;Trekkerør/kanal;11167;Prosjektreferanse;BETINGET
852;Trekkerør/kanal;12426;ProsjektInternObjekt_ID;BETINGET
852;Trekkerør/kanal;12452;Relevant for Ekomportalen;OPSJONELL
852;Trekkerør/kanal;9717;Eier;PÅKREVD_IKKE_ABSOLUTT
852;Trekkerør/kanal;9718;Eier, navn;BETINGET
852;Trekkerør/kanal;10980;Vedlikeholdsansvarlig;BETINGET
852;Trekkerør/kanal;9721;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;221980;Assosierte Dokumentasjon;IKKE_SATT
853;Trekkekum;221981;Assosierte Kommentar;IKKE_SATT
853;Trekkekum;222154;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
853;Trekkekum;222155;Assosierte Tilstand/skade, punkt;IKKE_SATT
853;Trekkekum;9738;Kumform;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9740;Plassering;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9741;Materiale, kum;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;11241;Materiale, lokk;OPSJONELL
853;Trekkekum;9742;Brannsikker;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9729;Diameter, ytre;BETINGET
853;Trekkekum;9728;Bredde, ytre;BETINGET
853;Trekkekum;9739;Lengde, ytre;BETINGET
853;Trekkekum;9737;Dybde, ytre;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;10840;Antall rør;OPSJONELL
853;Trekkekum;11242;Tilleggsinformasjon;OPSJONELL
853;Trekkekum;9731;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9757;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9734;Produsent;OPSJONELL
853;Trekkekum;9735;Produktnavn;OPSJONELL
853;Trekkekum;9730;Arkivnummer;BETINGET
853;Trekkekum;11701;Arkivreferanse;OPSJONELL
853;Trekkekum;11168;Prosjektreferanse;BETINGET
853;Trekkekum;12427;ProsjektInternObjekt_ID;BETINGET
853;Trekkekum;10859;FKB_ID;OPSJONELL
853;Trekkekum;12451;Relevant for Ekomportalen;OPSJONELL
853;Trekkekum;9732;Eier;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9733;Eier, navn;BETINGET
853;Trekkekum;10981;Vedlikeholdsansvarlig;BETINGET
853;Trekkekum;9843;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
853;Trekkekum;9736;Utgår_Geometri, linje;HISTORISK
854;Tunnelport;222007;Assosierte Dokumentasjon;IKKE_SATT
854;Tunnelport;222008;Assosierte Kommentar;IKKE_SATT
854;Tunnelport;222009;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
854;Tunnelport;222010;Assosierte Tilstand/skade, punkt;IKKE_SATT
854;Tunnelport;9763;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
854;Tunnelport;9771;Type;OPSJONELL
854;Tunnelport;9769;Materiale;OPSJONELL
854;Tunnelport;9761;Brannsikker;PÅKREVD_IKKE_ABSOLUTT
854;Tunnelport;9762;Bredde;PÅKREVD_IKKE_ABSOLUTT
854;Tunnelport;9768;Høyde;PÅKREVD_IKKE_ABSOLUTT
854;Tunnelport;9770;Normal stilling;OPSJONELL
854;Tunnelport;10386;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
854;Tunnelport;10488;Driftsmerking;OPSJONELL
854;Tunnelport;11741;SCADA-merking;BETINGET
854;Tunnelport;11644;Tilleggsinformasjon;OPSJONELL
854;Tunnelport;11702;Arkivreferanse;OPSJONELL
854;Tunnelport;11169;Prosjektreferanse;BETINGET
854;Tunnelport;12428;ProsjektInternObjekt_ID;BETINGET
854;Tunnelport;9764;Eier;BETINGET
854;Tunnelport;9765;Vedlikeholdsansvarlig;BETINGET
854;Tunnelport;9767;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
855;Gjerdeport;222011;Assosierte Dokumentasjon;IKKE_SATT
855;Gjerdeport;222012;Assosierte Kommentar;IKKE_SATT
855;Gjerdeport;222013;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
855;Gjerdeport;222014;Assosierte Tilstand/skade, punkt;IKKE_SATT
855;Gjerdeport;9773;Bruksområde;OPSJONELL
855;Gjerdeport;9778;Materiale;PÅKREVD_IKKE_ABSOLUTT
855;Gjerdeport;9772;Bredde;PÅKREVD_IKKE_ABSOLUTT
855;Gjerdeport;9777;Høyde;PÅKREVD_IKKE_ABSOLUTT
855;Gjerdeport;9781;Utforming;OPSJONELL
855;Gjerdeport;9780;Normal stilling;PÅKREVD_IKKE_ABSOLUTT
855;Gjerdeport;10302;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
855;Gjerdeport;11645;Tilleggsinformasjon;OPSJONELL
855;Gjerdeport;11170;Prosjektreferanse;BETINGET
855;Gjerdeport;12429;ProsjektInternObjekt_ID;BETINGET
855;Gjerdeport;9774;Eier;BETINGET
855;Gjerdeport;9775;Vedlikeholdsansvarlig;BETINGET
855;Gjerdeport;9776;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
856;Trafikkreguleringer;9794;Trafikkreguleringer;PÅKREVD_ABSOLUTT
856;Trafikkreguleringer;12930;Gjelder hverdager u. lørdag fra kl.;BETINGET
856;Trafikkreguleringer;12931;Gjelder hverdager u. lørdag til kl.;BETINGET
856;Trafikkreguleringer;12932;Gjelder lørdag fra kl.;BETINGET
856;Trafikkreguleringer;12933;Gjelder lørdag til kl.;BETINGET
856;Trafikkreguleringer;12934;Gjelder søndag fra kl.;BETINGET
856;Trafikkreguleringer;12935;Gjelder søndag til kl.;BETINGET
856;Trafikkreguleringer;12936;Gjelder ukedag;BETINGET
856;Trafikkreguleringer;10782;Merknad;OPSJONELL
856;Trafikkreguleringer;11541;Utgår_Gjelder tidsrom;HISTORISK
857;Brøyterode;222018;Assosierte Dokumentasjon;IKKE_SATT
857;Brøyterode;222019;Assosierte Kommentar;IKKE_SATT
857;Brøyterode;9806;Nummer;OPSJONELL
857;Brøyterode;9807;Navn;OPSJONELL
857;Brøyterode;9809;Prioritet;OPSJONELL
857;Brøyterode;9808;Tilleggsinformasjon;OPSJONELL
857;Brøyterode;11243;Geometri, flate;OPSJONELL
857;Brøyterode;12144;Geometri, linje;OPSJONELL
858;Strørode;222015;Assosierte Dokumentasjon;IKKE_SATT
858;Strørode;222016;Assosierte Kommentar;IKKE_SATT
858;Strørode;9802;Nummer;OPSJONELL
858;Strørode;9803;Navn;OPSJONELL
858;Strørode;9805;Prioritet;OPSJONELL
858;Strørode;9804;Tilleggsinformasjon;OPSJONELL
858;Strørode;11244;Geometri, flate;OPSJONELL
858;Strørode;12142;Geometri, linje;OPSJONELL
859;Taktile indikatorer;222026;Assosierte Kommentar;IKKE_SATT
859;Taktile indikatorer;222027;Assosierte Dokumentasjon;IKKE_SATT
859;Taktile indikatorer;222028;Assosierte Tilstand/skade, punkt;IKKE_SATT
859;Taktile indikatorer;9812;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
859;Taktile indikatorer;9816;Materiale;PÅKREVD_IKKE_ABSOLUTT
859;Taktile indikatorer;9815;Lengde;OPSJONELL
859;Taktile indikatorer;9811;Bredde;OPSJONELL
859;Taktile indikatorer;9810;Areal;BETINGET
859;Taktile indikatorer;10370;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
859;Taktile indikatorer;9817;Tilleggsinformasjon;OPSJONELL
859;Taktile indikatorer;11171;Prosjektreferanse;BETINGET
859;Taktile indikatorer;12430;ProsjektInternObjekt_ID;BETINGET
859;Taktile indikatorer;11989;Eier;BETINGET
859;Taktile indikatorer;12017;Vedlikeholdsansvarlig;BETINGET
859;Taktile indikatorer;9814;Geometri, punkt;OPSJONELL
859;Taktile indikatorer;9813;Geometri, linje;OPSJONELL
859;Taktile indikatorer;10968;Geometri, flate;BETINGET
860;Evakueringsbelysning;222057;Assosierte Kommentar;IKKE_SATT
860;Evakueringsbelysning;222058;Assosierte Dokumentasjon;IKKE_SATT
860;Evakueringsbelysning;222186;Assosierte Belysningspunkt;IKKE_SATT
860;Evakueringsbelysning;9899;Type lyskilde;PÅKREVD_IKKE_ABSOLUTT
860;Evakueringsbelysning;9890;Antall evakueringslyspunkt;OPSJONELL
